datetime,HM1_Flow,HM1_Inlet_Temp,HM1_Outlet_Temp,HM1_Power,HM2_Flow,HM2_Inlet_Temp,HM2_Outlet_Temp,HM2_Power,SUM_Flow,SUM_Power
2024-07-18 18:39:43,0.0,0.0,0.0,0.0,0.0,26.99,,0.0,0.0,0.0
2024-07-18 18:42:40,0.0,0.0,0.0,0.0,0.0,26.969999,,0.0,0.0,0.0
2024-07-18 18:52:30,0.0,0.0,0.0,0.0,0.0,26.99,,0.0,0.0,0.0
2024-07-18 18:53:35,0.0,0.0,0.0,0.0,0.0,27.0,,0.0,0.0,0.0
2024-07-18 18:58:36,0.0,0.0,0.0,0.0,0.0,27.01,,0.0,0.0,0.0
2024-07-18 18:59:36,0.0,0.0,0.0,0.0,0.0,27.040001,,0.0,0.0,0.0
2024-07-18 19:00:36,0.0,0.0,0.0,0.0,0.0,27.049999,,0.0,0.0,0.0
2024-07-18 19:01:36,0.0,0.0,0.0,0.0,0.0,27.059999,,0.0,0.0,0.0
2024-07-19 17:47:25,0.0,0.0,0.0,0.0,0.0,25.23,,0.0,0.0,0.0
2024-07-19 17:48:25,0.0,0.0,0.0,0.0,0.0,25.200001,,0.0,0.0,0.0
2024-07-19 17:49:25,0.0,0.0,0.0,0.0,0.0,25.33,,0.0,0.0,0.0
2024-07-19 17:50:25,0.0,0.0,0.0,0.0,0.0,25.309999,,0.0,0.0,0.0
2024-07-19 17:51:25,0.0,0.0,0.0,0.0,0.0,25.09,,0.0,0.0,0.0
2024-07-19 17:52:25,0.0,0.0,0.0,0.0,0.0,24.99,,0.0,0.0,0.0
2024-07-19 19:22:25,0.0,0.0,0.0,0.0,0.0,25.290001,,0.0,0.0,0.0
2024-07-19 19:23:25,0.0,0.0,0.0,0.0,0.0,25.34,,0.0,0.0,0.0
2024-07-19 19:24:25,0.0,0.0,0.0,0.0,0.0,25.309999,,0.0,0.0,0.0
2024-07-19 19:25:25,0.0,0.0,0.0,0.0,0.0,25.280001,,0.0,0.0,0.0
2024-07-19 19:26:25,0.0,0.0,0.0,0.0,0.0,25.200001,,0.0,0.0,0.0
2024-07-20 15:21:12,0.0,88.900002,92.900002,0.0,0.0,26.82,,0.0,0.0,0.0
2024-07-20 15:22:51,0.0,89.099998,92.900002,0.0,0.0,26.82,,0.0,0.0,0.0
2024-07-20 15:23:51,0.0,88.900002,91.5,0.0,0.0,26.82,,0.0,0.0,0.0
2024-07-20 15:24:51,0.0,89.0,89.599998,0.0,0.0,26.82,,0.0,0.0,0.0
2024-07-20 15:25:51,0.0,89.199997,88.800003,0.0,0.0,26.82,,0.0,0.0,0.0
2024-07-20 15:26:51,0.0,88.900002,88.599998,-435.0,0.0,26.82,,0.0,0.0,-435.0
2024-07-20 15:27:51,0.0,87.800003,88.599998,-435.0,0.0,26.82,,0.0,0.0,-435.0
2024-07-20 15:28:51,0.0,86.5,88.400002,54.68,0.0,26.82,,0.0,0.0,54.68
2024-07-20 15:29:51,0.0,86.300003,89.199997,88.949997,0.0,26.82,,0.0,0.0,88.949997
2024-07-20 15:30:31,2.7,86.300003,89.199997,88.949997,0.0,26.82,,0.0,2.7,88.949997
2024-07-20 15:30:41,2.672,86.300003,89.199997,88.949997,0.0,26.82,,0.0,2.672,88.949997
2024-07-20 15:30:51,2.672,86.199997,89.800003,104.970001,0.0,26.82,,0.0,2.672,104.970001
2024-07-20 15:32:51,2.664,86.199997,90.599998,13.052001,0.0,26.82,,0.0,2.664,13.052001
2024-07-20 15:33:51,2.682,86.800003,90.900002,13.015,0.0,26.82,,0.0,2.682,13.015
2024-07-20 15:34:52,2.7,87.199997,90.900002,11.451,0.0,26.82,,0.0,2.7,11.451
2024-07-20 15:35:52,2.654,87.199997,90.900002,11.451,0.0,26.82,,0.0,2.654,11.451
2024-07-20 15:36:32,2.654,87.300003,90.400002,9.137,0.0,26.82,,0.0,2.654,9.137
2024-07-20 15:36:52,2.664,87.300003,90.400002,9.137,0.0,26.82,,0.0,2.664,9.137
2024-07-20 15:37:32,2.664,87.599998,90.199997,7.678,0.0,26.82,,0.0,2.664,7.678
2024-07-20 15:38:32,2.664,87.699997,89.900002,6.27,0.0,26.82,,0.0,2.664,6.27
2024-07-20 15:40:03,2.646,87.199997,89.199997,6.591,0.0,26.82,,0.0,2.646,6.591
2024-07-20 15:41:03,2.664,86.900002,89.400002,7.621,0.0,26.82,,0.0,2.664,7.621
2024-07-20 15:42:04,2.664,86.800003,90.199997,10.149,0.0,26.82,,0.0,2.664,10.149
2024-07-20 15:42:54,2.7,86.800003,90.199997,10.149,0.0,26.82,,0.0,2.7,10.149
2024-07-20 15:43:04,2.7,86.5,90.400002,11.941001,0.0,26.82,,0.0,2.7,11.941001
2024-07-20 15:43:55,2.682,86.5,90.400002,11.941001,0.0,26.82,,0.0,2.682,11.941001
2024-07-20 15:44:05,2.682,86.400002,90.800003,13.407001,0.0,26.82,,0.0,2.682,13.407001
2024-07-20 15:45:05,2.672,86.800003,91.099998,12.957001,0.0,26.82,,0.0,2.672,12.957001
2024-07-20 15:46:05,2.672,87.199997,90.400002,9.936001,0.0,26.82,,0.0,2.672,9.936001
2024-07-20 15:47:05,2.628,87.599998,90.199997,7.938,0.0,26.82,,0.0,2.628,7.938
2024-07-20 15:48:27,2.672,87.699997,89.900002,6.873,0.0,26.82,,0.0,2.672,6.873
2024-07-20 15:49:27,2.618,87.599998,89.699997,5.671,0.0,26.82,,0.0,2.618,5.671
2024-07-20 15:50:27,2.34,87.199997,89.400002,5.89,0.0,26.82,,0.0,2.34,5.89
2024-07-20 15:51:27,2.43,87.0,89.099998,5.908,0.0,26.82,,0.0,2.43,5.908
2024-07-20 15:52:27,2.69,86.699997,89.0,7.182,0.0,26.82,,0.0,2.69,7.182
2024-07-20 15:53:27,2.682,86.599998,88.5,5.696,0.0,26.82,,0.0,2.682,5.696
2024-07-20 15:54:27,2.69,86.300003,88.900002,7.437,0.0,26.82,,0.0,2.69,7.437
2024-07-20 15:55:28,2.672,86.300003,89.5,9.742001,0.0,26.82,,0.0,2.672,9.742001
2024-07-20 15:56:28,2.672,86.099998,90.099998,12.104001,0.0,26.82,,0.0,2.672,12.104001
2024-07-20 15:57:28,2.664,85.900002,90.900002,14.792001,0.0,26.82,,0.0,2.664,14.792001
2024-07-20 15:58:28,2.664,86.400002,91.699997,15.98,0.0,26.82,,0.0,2.664,15.98
2024-07-20 15:59:28,2.664,86.800003,92.099998,16.372002,0.0,26.82,,0.0,2.664,16.372002
2024-07-20 16:00:28,2.708,87.199997,92.199997,15.371,0.0,26.82,,0.0,2.708,15.371
2024-07-20 16:01:28,2.312,87.900002,92.199997,11.474001,0.0,26.82,,0.0,2.312,11.474001
2024-07-20 16:02:29,2.142,88.099998,92.199997,10.370001,0.0,26.82,,0.0,2.142,10.370001
2024-07-20 16:03:29,2.718,88.5,91.5,9.650001,0.0,26.82,,0.0,2.718,9.650001
2024-07-20 16:04:29,2.664,88.5,90.199997,5.563,0.0,26.82,,0.0,2.664,5.563
2024-07-20 16:05:29,2.69,88.300003,89.699997,3.847,0.0,26.82,,0.0,2.69,3.847
2024-07-20 16:06:29,2.672,88.199997,89.699997,4.379,0.0,26.82,,0.0,2.672,4.379
2024-07-20 16:07:29,2.664,87.699997,89.400002,4.92,0.0,26.82,,0.0,2.664,4.92
2024-07-20 16:59:50,1.8,85.400002,89.699997,8.77,0.0,35.299999,,0.0,1.8,8.77
2024-07-20 17:00:52,1.836,85.400002,90.099998,9.762,0.0,35.380001,,0.0,1.836,9.762
2024-07-20 17:01:52,2.78,85.400002,90.5,16.573,0.0,35.32,,0.0,2.78,16.573
2024-07-20 17:02:52,2.69,85.400002,91.199997,17.638,0.0,35.650002,,0.0,2.69,17.638
2024-07-20 17:03:52,2.69,86.0,91.900002,18.085001,0.0,42.849998,,0.0,2.69,18.085001
2024-07-20 17:04:52,2.672,86.5,92.599998,18.597,0.0,43.939999,,0.0,2.672,18.597
2024-07-20 17:05:52,2.646,86.900002,92.5,16.585001,0.0,42.139999,,0.0,2.646,16.585001
2024-07-20 17:06:52,2.682,87.5,92.900002,16.287001,0.0,74.860001,,0.0,2.682,16.287001
2024-07-20 17:07:52,2.115,88.099998,93.199997,12.176001,0.0,74.860001,,0.0,2.115,12.176001
2024-07-20 17:08:52,1.953,88.300003,92.199997,9.044001,0.0,78.889999,,0.0,1.953,9.044001
2024-07-20 17:09:52,2.646,88.199997,91.900002,11.268001,0.0,44.849998,88.660004,0.0,2.646,11.268001
2024-07-20 17:10:52,1.557,88.199997,90.099998,3.606,0.0,44.98,87.260002,0.0,1.557,3.606
2024-07-20 17:11:52,1.8,88.300003,88.699997,0.79,0.0,45.040001,87.120003,0.0,1.8,0.79
2024-07-20 17:12:52,1.359,87.900002,87.400002,-0.943,0.0,45.110001,85.93,0.0,1.359,-0.943
2024-07-20 17:13:52,0.945,87.0,86.300003,-0.665,0.0,45.200001,85.370003,0.0,0.945,-0.665
2024-07-20 17:14:52,1.476,86.800003,84.400002,-3.843,0.0,45.259998,84.290001,0.0,1.476,-3.843
2024-07-20 17:15:52,1.998,86.400002,82.400002,-9.196,0.0,52.57,81.449997,100.300003,1.998,91.104003
2024-07-20 17:16:52,2.69,84.699997,81.699997,-9.794001,0.0,37.380001,82.779999,163.100006,2.69,153.306005
2024-07-20 17:17:53,1.854,83.900002,82.800003,-2.435,0.0,49.099998,84.279999,93.0,1.854,90.565
2024-07-20 17:18:53,2.025,82.800003,83.699997,1.322,0.0,53.209999,87.019997,101.199997,2.025,102.521997
2024-07-20 17:19:53,2.628,80.699997,86.0,15.259001,0.0,71.489998,86.860001,49.400002,2.628,64.659003
2024-07-20 17:20:53,2.592,79.5,85.900002,19.198002,0.0,78.82,88.809998,28.799999,2.592,47.998001
2024-07-20 17:21:53,1.332,79.900002,88.199997,12.372001,0.0,79.540001,89.809998,27.299999,1.332,39.672
2024-07-20 17:22:53,0.747,79.900002,87.900002,6.89,0.0,80.779999,87.620003,9.9,0.747,16.79
2024-07-20 17:23:53,1.35,80.300003,86.599998,9.929001,1.835,81.650002,85.989998,9.3,3.185,19.229001
2024-07-20 17:24:53,1.908,81.800003,84.5,6.248,1.822,83.349998,83.900002,1.1,3.73,7.348000000000001
2024-07-20 17:25:53,1.746,81.199997,84.199997,5.669,1.858,83.089996,85.580002,5.0,3.604,10.669
2024-07-20 17:26:53,1.953,81.300003,84.900002,8.008,2.152,83.43,86.919998,8.4,4.105,16.408
2024-07-20 17:27:53,1.206,81.800003,86.400002,6.174,1.258,84.940002,87.980003,4.4,2.464,10.574000000000002
2024-07-20 17:28:53,0.981,82.0,86.599998,5.271,1.361,85.720001,87.559998,2.8,2.342,8.071
2024-07-20 17:29:54,1.647,81.199997,86.900002,10.544001,1.883,85.489998,88.120003,5.5,3.5300000000000002,16.044001
2024-07-20 17:30:54,1.782,79.099998,86.800003,15.467001,1.802,82.970001,88.330002,10.6,3.584,26.067000999999998
2024-07-20 17:31:54,2.664,78.699997,87.599998,26.818001,2.571,81.730003,89.099998,21.6,5.235,48.418001000000004
2024-07-20 17:32:55,2.61,80.099998,88.400002,24.827002,2.525,83.669998,90.120003,18.4,5.135,43.227002
2024-07-20 17:33:55,2.492,81.199997,89.900002,24.408001,2.456,85.18,91.599998,17.9,4.948,42.308001
2024-07-20 17:34:55,1.746,81.800003,91.0,18.132,1.849,85.699997,92.57,14.2,3.5949999999999998,32.332
2024-07-20 17:35:55,2.214,82.5,90.800003,20.464001,2.103,86.059998,91.760002,13.8,4.317,34.264001
2024-07-20 17:36:55,2.664,83.0,90.400002,22.758001,2.547,86.629997,90.760002,13.5,5.211,36.258001
2024-07-20 17:37:55,2.61,84.599998,89.900002,15.892001,2.525,87.400002,90.959999,10.4,5.135,26.292001
2024-07-20 17:38:55,2.61,85.300003,90.699997,15.632001,2.531,88.32,91.559998,9.7,5.141,25.332000999999998
2024-07-20 17:39:55,2.574,85.5,91.300003,17.013,2.502,89.709999,92.559998,8.2,5.076,25.213
2024-07-20 17:40:55,2.007,85.300003,91.699997,14.819,1.715,89.75,93.120003,6.2,3.7220000000000004,21.019000000000002
2024-07-20 17:41:55,1.233,85.0,91.699997,9.359,1.528,89.309998,92.959999,5.8,2.761,15.158999999999999
2024-07-20 17:42:55,0.981,85.0,90.0,5.512,1.31,88.790001,90.160004,2.8,2.291,8.312
2024-07-20 17:43:55,2.115,85.099998,88.800003,9.067,1.431,88.510002,89.040001,1.5,3.5460000000000003,10.567
2024-07-20 17:44:55,1.728,85.599998,87.900002,4.234,1.833,88.489998,88.330002,0.0,3.561,4.234
2024-07-20 17:45:55,1.773,86.099998,87.300003,2.621,1.837,88.760002,88.160004,-1.1,3.61,1.521
2024-07-20 17:46:55,1.755,86.699997,87.199997,1.033,1.854,89.199997,88.290001,-1.5,3.609,-0.4670000000000001
2024-07-20 17:47:55,1.755,86.699997,87.199997,1.033,1.874,89.82,87.610001,-3.9,3.629,-2.867
2024-07-20 17:48:55,1.719,86.300003,86.800003,0.824,2.038,89.370003,88.57,-2.7,3.7569999999999997,-1.8760000000000003
2024-07-20 17:49:55,2.115,84.300003,87.900002,8.482,2.226,87.459999,88.660004,1.6,4.341,10.081999999999999
2024-07-20 17:50:55,2.115,84.300003,87.900002,8.482,2.187,86.25,88.290001,5.0,4.302,13.482
2024-07-20 17:51:55,2.546,83.900002,87.699997,10.818001,2.536,85.949997,88.419998,7.2,5.082,18.018001
2024-07-20 17:52:55,2.574,84.0,88.0,11.256001,2.557,85.970001,88.25,6.9,5.131,18.156001
2024-07-20 17:53:55,2.574,84.0,88.0,11.256001,2.458,86.540001,90.610001,10.7,5.032,21.956001
2024-07-20 17:54:55,2.582,83.800003,89.199997,15.187,2.5,86.720001,91.040001,11.8,5.082,26.987000000000002
2024-07-20 17:55:55,1.872,83.599998,90.599998,14.826001,2.4,86.629997,91.669998,12.9,4.272,27.726001
2024-07-20 17:56:55,1.872,83.599998,90.599998,14.826001,1.828,86.510002,92.099998,11.4,3.7,26.226001
2024-07-20 17:57:55,2.106,84.0,90.5,15.663001,2.425,86.599998,92.169998,14.5,4.531,30.163001
2024-07-20 17:58:55,2.646,84.599998,91.0,19.002001,1.611,87.190002,90.739998,7.5,4.257,26.502001
2024-07-20 17:59:55,1.656,85.199997,89.900002,8.957001,1.784,87.940002,90.519997,4.7,3.44,13.657001000000001
2024-07-20 18:00:55,1.746,85.699997,89.599998,7.807,1.787,88.349998,90.160004,4.4,3.533,12.207
2024-07-20 18:01:55,1.728,85.5,89.0,7.077,1.819,88.75,89.699997,2.0,3.5469999999999997,9.077
2024-07-20 18:02:55,1.737,85.5,88.900002,6.66,2.012,88.949997,89.980003,2.2,3.749,8.86
2024-07-20 18:03:55,1.836,85.599998,89.0,7.112,1.747,88.940002,89.959999,2.0,3.583,9.112
2024-07-20 18:04:55,0.909,85.300003,88.800003,3.597,1.204,88.870003,89.139999,0.5,2.113,4.0969999999999995
2024-07-20 18:05:55,1.125,84.900002,87.699997,3.907,1.617,88.389999,87.839996,-1.3,2.742,2.607
2024-07-20 18:06:55,2.115,84.599998,87.099998,6.014,1.928,87.550003,86.25,-2.1,4.043,3.914
2024-07-20 18:07:55,2.708,84.099998,86.0,5.6,2.533,86.739998,87.279999,-0.1,5.241,5.5
2024-07-20 18:08:55,2.628,84.5,86.800003,7.133,2.526,87.019997,88.269997,2.5,5.154,9.633
2024-07-20 18:09:55,2.646,84.099998,88.599998,12.507001,2.488,87.519997,90.309998,6.7,5.134,19.207001
2024-07-20 18:10:55,1.953,83.099998,89.699997,14.431001,1.949,86.660004,91.099998,8.6,3.902,23.031001
2024-07-20 18:11:55,2.772,82.699997,89.900002,22.709002,2.6,85.339996,91.519997,16.299999,5.372,39.009001
2024-07-20 18:12:55,1.89,83.400002,90.699997,15.558001,1.881,84.919998,91.059998,13.9,3.771,29.458001000000003
2024-07-20 18:13:55,1.629,84.300003,89.800003,10.578,1.717,85.82,90.110001,9.0,3.346,19.578
2024-07-20 18:14:55,1.701,84.699997,89.400002,8.952001,1.763,87.150002,89.269997,5.8,3.464,14.752001
2024-07-20 18:15:55,1.737,84.699997,88.300003,7.331,1.802,87.800003,87.980003,1.1,3.539,8.431000000000001
2024-07-20 18:16:55,1.737,85.099998,87.400002,4.697,1.784,88.080002,88.010002,-0.3,3.521,4.397
2024-07-20 18:17:55,1.746,85.5,87.400002,3.881,1.784,88.25,88.110001,-0.2,3.5300000000000002,3.6809999999999996
2024-07-20 18:18:55,1.746,85.099998,87.199997,3.718,1.811,88.57,87.940002,-1.0,3.557,2.718
2024-07-20 18:19:55,2.834,84.599998,87.099998,7.705,2.394,88.18,88.010002,-1.0,5.228,6.705
2024-07-20 18:20:55,2.592,83.900002,87.5,10.476001,2.53,87.199997,88.550003,2.9,5.122,13.376001
2024-07-20 18:21:55,2.592,83.599998,88.400002,13.799001,2.523,86.099998,90.040001,9.2,5.115,22.999001
2024-07-20 18:22:55,2.574,83.300003,89.300003,17.232,2.454,86.099998,90.889999,12.7,5.0280000000000005,29.932
2024-07-20 18:23:55,2.6,83.599998,90.099998,19.029001,2.471,86.080002,91.93,15.5,5.071,34.529001
2024-07-20 18:24:55,1.44,83.800003,91.0,11.379001,1.626,86.18,92.160004,11.2,3.066,22.579000999999998
2024-07-20 18:25:55,1.701,84.199997,90.800003,12.829,1.738,86.32,91.650002,11.1,3.439,23.929000000000002
2024-07-20 18:26:55,1.71,84.699997,90.5,11.304001,1.745,86.690002,90.940002,9.5,3.455,20.804001
2024-07-20 18:27:55,1.764,84.699997,89.199997,9.042001,1.782,87.190002,89.410004,5.2,3.5460000000000003,14.242001000000002
2024-07-20 18:28:55,1.737,85.300003,88.5,6.743001,1.781,87.629997,88.849998,2.9,3.518,9.643001
2024-07-20 18:29:55,1.755,85.5,87.900002,4.861,1.805,88.269997,88.529999,0.9,3.5599999999999996,5.761
2024-07-20 18:30:55,1.755,85.699997,87.5,3.685,1.797,88.830002,88.099998,-1.1,3.5519999999999996,2.585
2024-07-20 18:31:55,2.79,85.599998,87.699997,6.719,2.613,89.019997,88.879997,-1.3,5.4030000000000005,5.4190000000000005
2024-07-20 18:32:55,2.628,84.599998,88.400002,11.003,2.504,88.110001,89.559998,2.7,5.132,13.703
2024-07-20 18:33:55,2.582,84.0,89.099998,14.261001,2.482,87.379997,90.099998,5.7,5.064,19.961001
2024-07-20 18:34:55,2.574,83.699997,89.699997,17.309,2.454,86.82,90.839996,10.3,5.0280000000000005,27.609
2024-07-20 18:35:55,2.438,84.199997,90.400002,17.620001,2.429,86.419998,91.75,13.8,4.867,31.420001
2024-07-20 18:36:55,1.719,84.5,90.900002,12.658001,1.837,86.589996,92.43,11.9,3.556,24.558001
2024-07-20 18:37:55,1.926,84.800003,90.599998,12.48,1.837,87.089996,91.709999,9.6,3.763,22.08
2024-07-20 18:38:55,1.971,85.099998,90.300003,11.898001,2.028,87.580002,90.510002,8.2,3.999,20.098001
2024-07-20 18:39:55,1.71,85.400002,89.199997,7.354001,1.683,87.879997,89.489998,3.2,3.393,10.554001
2024-07-20 18:40:55,1.746,85.900002,88.900002,6.007,1.763,88.279999,89.290001,2.4,3.509,8.407
2024-07-20 18:41:55,2.007,85.900002,88.5,5.793,1.978,88.879997,89.019997,0.6,3.9850000000000003,6.393
2024-07-20 18:42:55,0.963,85.800003,88.199997,2.759,1.743,89.0,89.059998,0.1,2.706,2.859
2024-07-20 18:43:55,1.008,85.599998,87.099998,1.878,1.203,89.0,87.57,-1.2,2.2110000000000003,0.6779999999999999
2024-07-20 18:44:55,1.719,85.300003,86.400002,2.147,1.442,88.809998,86.889999,-3.3,3.161,-1.153
2024-07-20 18:45:55,1.728,84.5,85.099998,0.919,1.946,88.360001,85.160004,-6.7,3.674,-5.781000000000001
2024-07-20 18:46:55,2.826,83.900002,85.300003,4.234,1.934,86.830002,86.07,-3.1,4.76,1.134
2024-07-20 18:47:55,2.6,83.900002,86.699997,8.004001,2.61,86.440002,87.220001,0.0,5.21,8.004001
2024-07-20 18:48:55,2.492,83.099998,88.300003,13.766001,2.433,86.339996,90.269997,8.9,4.925,22.666001
2024-07-20 18:49:55,1.755,81.900002,89.199997,14.677001,1.798,85.410004,91.059998,10.6,3.553,25.277001
2024-07-20 18:50:55,2.097,82.0,89.400002,17.853001,1.798,84.800003,90.519997,11.5,3.895,29.353001
2024-07-20 18:51:55,2.654,82.800003,89.699997,21.442001,2.351,83.93,90.919998,18.200001,5.005,39.642002000000005
2024-07-20 18:52:55,2.654,82.800003,89.699997,21.442001,2.453,84.699997,89.910004,15.5,5.106999999999999,36.942001000000005
2024-07-20 18:53:55,2.6,84.900002,89.900002,14.859001,2.45,86.610001,90.849998,12.3,5.050000000000001,27.159001
2024-07-20 18:54:55,2.6,84.900002,89.900002,14.859001,2.435,88.230003,91.970001,10.5,5.035,25.359001
2024-07-20 18:55:55,2.592,85.199997,91.0,16.689001,2.435,88.690002,92.809998,10.9,5.027,27.589001000000003
2024-07-20 18:56:55,1.278,84.900002,92.099998,10.074,2.164,88.639999,93.220001,10.5,3.442,20.573999999999998
2024-07-20 18:57:55,1.278,84.900002,92.099998,10.074,1.439,88.080002,92.110001,7.0,2.717,17.073999999999998
2024-07-20 18:58:55,1.197,85.0,91.699997,9.125,1.267,87.959999,91.160004,5.1,2.464,14.225
2024-07-20 18:59:55,1.755,85.599998,88.699997,6.209,1.907,88.150002,88.970001,2.5,3.662,8.709
2024-07-20 19:00:55,1.755,85.599998,88.699997,6.209,1.724,88.379997,87.760002,-0.3,3.479,5.909
2024-07-20 19:01:55,1.728,85.800003,87.400002,3.61,1.814,88.629997,87.07,-2.7,3.542,0.9099999999999997
2024-07-20 19:02:55,2.07,86.099998,86.599998,1.3,1.571,89.470001,86.5,-4.5,3.641,-3.2
2024-07-20 19:03:55,0.864,86.300003,86.0,-0.327,1.939,89.910004,85.620003,-9.4,2.803,-9.727
2024-07-20 19:04:55,1.935,85.800003,85.199997,-1.088,1.911,89.779999,86.18,-8.5,3.846,-9.588000000000001
2024-07-20 19:05:55,2.538,84.400002,85.5,3.148,2.451,88.019997,85.559998,-7.6,4.989,-4.452
2024-07-20 19:06:55,2.618,83.400002,85.099998,4.934,2.449,85.510002,87.839996,3.8,5.067,8.734
2024-07-20 19:07:55,2.43,82.800003,86.400002,9.759001,2.161,85.190002,89.370003,7.8,4.591,17.559001
2024-07-20 19:08:55,1.773,82.099998,88.0,11.755,1.214,84.559998,88.639999,6.3,2.987,18.055
2024-07-20 19:09:55,1.467,82.099998,87.400002,8.863001,1.887,84.029999,88.110001,8.2,3.354,17.063001
2024-07-20 19:10:55,1.998,81.900002,86.800003,11.498,1.954,83.949997,85.519997,4.8,3.952,16.298
2024-07-20 19:11:55,1.89,81.5,85.5,8.614,1.42,83.220001,86.0,3.9,3.3099999999999996,12.514000000000001
2024-07-20 19:12:55,0.828,81.800003,85.400002,3.331,1.127,83.010002,85.690002,3.4,1.955,6.731
2024-07-20 19:13:55,1.08,82.300003,84.5,2.604,1.3,83.540001,85.010002,2.4,2.38,5.004
2024-07-20 19:14:55,2.088,83.0,83.699997,1.791,1.98,85.029999,83.580002,-1.5,4.068,0.2909999999999999
2024-07-20 19:15:55,2.466,82.800003,83.5,1.611,2.272,85.769997,85.209999,-3.2,4.7379999999999995,-1.5890000000000002
2024-07-20 19:16:55,1.872,81.800003,85.5,8.150001,1.863,84.93,87.440002,4.8,3.7350000000000003,12.950001
2024-07-20 19:17:55,2.52,81.400002,87.099998,16.040001,2.428,83.93,89.07,12.1,4.948,28.140000999999998
2024-07-20 19:18:55,2.61,80.5,88.099998,21.754002,2.519,83.209999,90.669998,18.700001,5.129,40.454003
2024-07-20 19:19:55,2.259,80.300003,89.900002,24.133001,1.809,82.32,92.449997,19.5,4.068,43.633001
2024-07-20 19:20:55,0.513,80.800003,89.800003,5.328,1.096,82.169998,88.190002,8.8,1.609,14.128
2024-07-20 19:21:55,1.503,81.400002,88.099998,11.668,1.409,82.449997,88.32,9.4,2.912,21.067999999999998
2024-07-20 19:22:55,2.061,82.199997,85.800003,8.917001,2.036,84.300003,84.769997,4.3,4.0969999999999995,13.217001
2024-07-20 19:23:55,1.782,82.300003,84.599998,4.724,1.813,85.050003,84.739998,-1.1,3.5949999999999998,3.624
2024-07-20 19:24:55,0.873,82.900002,84.400002,1.386,1.169,85.360001,84.610001,-0.6,2.042,0.7859999999999999
2024-07-20 19:25:55,1.134,83.699997,83.800003,0.339,1.362,86.379997,84.199997,-2.9,2.496,-2.561
2024-07-20 19:26:55,2.142,84.199997,83.099998,-2.306,2.351,87.959999,83.470001,-10.7,4.493,-13.006
2024-07-20 19:27:55,2.286,82.400002,83.800003,2.502,2.074,86.470001,86.169998,-4.4,4.359999999999999,-1.8980000000000006
2024-07-20 19:28:55,1.863,80.800003,85.300003,9.272,1.98,84.150002,87.440002,6.1,3.843,15.372
2024-07-20 19:29:55,2.592,80.099998,87.300003,20.603001,2.32,83.209999,88.709999,11.5,4.912,32.103001
2024-07-20 19:30:55,2.646,79.800003,88.199997,25.081001,2.555,82.510002,89.940002,19.799999,5.2010000000000005,44.881
2024-07-20 19:31:56,0.864,80.0,89.900002,9.772,1.339,82.019997,92.110001,14.4,2.203,24.172
2024-07-20 19:32:56,0.891,80.199997,89.199997,9.389001,1.139,81.82,88.790001,10.3,2.0300000000000002,19.689001
2024-07-20 19:33:56,1.566,80.900002,86.599998,10.761001,1.533,82.209999,85.690002,7.6,3.099,18.361001
2024-07-20 19:34:56,1.98,81.599998,84.400002,6.356,1.938,83.779999,84.040001,1.5,3.918,7.856
2024-07-20 19:35:56,2.106,82.099998,84.300003,5.518,1.995,84.419998,85.080002,0.9,4.101,6.418
2024-07-20 19:36:56,0.999,83.0,85.099998,2.31,1.176,85.510002,85.860001,0.7,2.175,3.01
2024-07-20 19:37:56,1.008,83.5,84.699997,1.383,1.262,86.480003,85.480003,-1.0,2.27,0.383
2024-07-20 19:38:56,2.402,83.599998,85.300003,4.161,2.153,87.279999,86.18,-2.5,4.555,1.6609999999999996
2024-07-20 19:39:56,2.646,80.699997,85.599998,13.851001,2.518,86.470001,86.57,-2.1,5.164,11.751001
2024-07-20 19:40:56,2.618,80.400002,87.199997,20.27,2.509,82.620003,88.970001,14.6,5.127,34.87
2024-07-20 19:41:56,2.6,80.800003,89.199997,24.565001,2.433,82.919998,91.239998,21.6,5.0329999999999995,46.165001000000004
2024-07-20 19:42:56,2.636,81.300003,91.0,28.992001,2.473,83.790001,93.0,25.299999,5.109,54.292
2024-07-20 19:43:56,1.845,82.0,91.900002,20.677,1.921,84.199997,93.029999,19.700001,3.766,40.377001
2024-07-20 19:44:56,1.998,83.099998,91.099998,18.446001,1.97,84.739998,91.839996,16.6,3.968,35.046001000000004
2024-07-20 19:45:56,2.682,84.0,91.300003,22.979002,2.502,86.459999,91.349998,16.299999,5.183999999999999,39.279001
2024-07-20 19:46:56,2.6,85.599998,90.400002,13.977,2.48,87.209999,90.800003,11.9,5.08,25.877000000000002
2024-07-20 19:47:56,1.602,86.199997,90.599998,7.732,1.543,88.900002,91.379997,4.6,3.145,12.332
2024-07-20 19:48:56,1.719,85.900002,90.5,8.77,1.746,90.190002,91.559998,2.4,3.465,11.17
2024-07-20 19:49:56,1.692,85.5,90.099998,8.77,1.729,90.43,90.739998,1.1,3.4210000000000003,9.87
2024-07-20 19:50:56,1.53,85.5,89.900002,7.795001,1.923,89.519997,90.730003,1.8,3.4530000000000003,9.595001
2024-07-20 19:51:56,1.152,85.0,89.900002,6.433,1.43,89.0,90.459999,2.4,2.582,8.833
2024-07-20 19:52:56,1.683,84.800003,89.099998,8.331,1.575,88.550003,89.610001,2.1,3.258,10.431
